from_metric,to_metric,relationship,declared_on,to_exists
headcount_vs_budget,budget_variance,correlated_with,headcount_vs_budget,True
headcount_vs_budget,opex,correlated_with,headcount_vs_budget,True
headcount_vs_budget,headcount,correlated_with,headcount_vs_budget,True
headcount_vs_budget,open_requisitions,correlated_with,headcount_vs_budget,True
headcount_vs_budget,span_of_control,correlated_with,headcount_vs_budget,True
headcount,headcount_vs_budget,formula_input,headcount_vs_budget,True
working_capital,inventory_turnover,parent_of,inventory_turnover,True
inventory_turnover,cogs_stg,parent_of,inventory_turnover,True
inventory_turnover,inventory_value,parent_of,inventory_turnover,True
inventory_turnover,stg_inventory_items,parent_of,inventory_turnover,True
inventory_turnover,stockout_rate,correlated_with,inventory_turnover,True
inventory_turnover,dpo,correlated_with,inventory_turnover,True
inventory_turnover,otd_rate,correlated_with,inventory_turnover,True
inventory_turnover,cogs_stg,correlated_with,inventory_turnover,True
inventory_turnover,fill_rate,correlated_with,inventory_turnover,True
inventory_turnover,inventory_value,correlated_with,inventory_turnover,True
inventory_turnover,stg_inventory_items,correlated_with,inventory_turnover,True
inventory_turnover,supplier_lead_time,correlated_with,inventory_turnover,True
inventory_turnover,warehouse_utilization_rate,correlated_with,inventory_turnover,True
time_to_value,onboarding_completion_rate,parent_of,onboarding_completion_rate,True
onboarding_completion_rate,stg_user_event_row,parent_of,onboarding_completion_rate,True
onboarding_completion_rate,feature_adoption_rate,correlated_with,onboarding_completion_rate,True
onboarding_completion_rate,churn_rate,correlated_with,onboarding_completion_rate,True
onboarding_completion_rate,activation_rate,correlated_with,onboarding_completion_rate,True
new_arr,pct_reps_at_quota,parent_of,pct_reps_at_quota,True
pct_reps_at_quota,quota_attainment,parent_of,pct_reps_at_quota,True
pct_reps_at_quota,quota_attainment,correlated_with,pct_reps_at_quota,True
pct_reps_at_quota,win_rate,correlated_with,pct_reps_at_quota,True
renewal_rate,qbr_completion_rate,parent_of,qbr_completion_rate,True
qbr_completion_rate,renewal_rate,correlated_with,qbr_completion_rate,True
qbr_completion_rate,account_health_score,correlated_with,qbr_completion_rate,True
rd_as_pct_revenue,rd_headcount_pct,parent_of,rd_headcount_pct,True
rd_headcount_pct,rd_headcount,parent_of,rd_headcount_pct,True
rd_headcount_pct,rd_spend_pct,correlated_with,rd_headcount_pct,True
rd_headcount_pct,deployment_frequency,correlated_with,rd_headcount_pct,True
rd_headcount_pct,headcount_by_dept,correlated_with,rd_headcount_pct,True
rd_headcount_pct,rd_headcount,correlated_with,rd_headcount_pct,True
headcount,rd_headcount_pct,formula_input,rd_headcount_pct,True
turnover_rate,regrettable_attrition,parent_of,regrettable_attrition,True
regrettable_attrition,separations,parent_of,regrettable_attrition,True
regrettable_attrition,voluntary_turnover,correlated_with,regrettable_attrition,True
regrettable_attrition,engagement_score,correlated_with,regrettable_attrition,True
regrettable_attrition,separations,correlated_with,regrettable_attrition,True
regrettable_attrition,turnover_rate,correlated_with,regrettable_attrition,True
ops_north_star,sla_compliance_rate,parent_of,sla_compliance_rate,True
sla_compliance_rate,on_time_delivery_rate,correlated_with,sla_compliance_rate,True
sla_compliance_rate,csat,correlated_with,sla_compliance_rate,True
manager_effectiveness_score,span_of_control,parent_of,span_of_control,True
span_of_control,headcount_vs_budget,correlated_with,span_of_control,True
span_of_control,internal_promotion_rate,correlated_with,span_of_control,True
headcount,span_of_control,formula_input,span_of_control,True
time_to_fill,time_to_hire,parent_of,time_to_hire,True
time_to_hire,open_requisitions,parent_of,time_to_hire,True
time_to_hire,recruiting_pipeline,parent_of,time_to_hire,True
time_to_hire,interview_to_offer_rate,parent_of,time_to_hire,True
time_to_hire,time_to_fill,correlated_with,time_to_hire,True
time_to_hire,offer_acceptance_rate,correlated_with,time_to_hire,True
time_to_hire,interview_to_offer_rate,correlated_with,time_to_hire,True
time_to_hire,recruiting_pipeline,correlated_with,time_to_hire,True
vendor_scorecard_rating,vendor_compliance_rate,parent_of,vendor_compliance_rate,True
vendor_compliance_rate,stg_purchase_order_row,parent_of,vendor_compliance_rate,True
vendor_compliance_rate,supplier_lead_time,correlated_with,vendor_compliance_rate,True
vendor_compliance_rate,defect_rate,correlated_with,vendor_compliance_rate,True
vendor_compliance_rate,shrinkage_rate,correlated_with,vendor_compliance_rate,True
turnover_rate,voluntary_turnover,parent_of,voluntary_turnover,True
voluntary_turnover,separations,parent_of,voluntary_turnover,True
voluntary_turnover,employee_engagement_score,parent_of,voluntary_turnover,True
voluntary_turnover,engagement_score,parent_of,voluntary_turnover,True
voluntary_turnover,regrettable_attrition,correlated_with,voluntary_turnover,True
voluntary_turnover,engagement_score,correlated_with,voluntary_turnover,True
voluntary_turnover,avg_tenure,correlated_with,voluntary_turnover,True
voluntary_turnover,separations,correlated_with,voluntary_turnover,True
voluntary_turnover,turnover_rate,correlated_with,voluntary_turnover,True
cpc,ad_ctr,parent_of,ad_ctr,True
ad_ctr,ad_impressions,parent_of,ad_ctr,True
ad_ctr,cpc,correlated_with,ad_ctr,True
ad_ctr,roas,correlated_with,ad_ctr,True
ad_ctr,ad_impressions,correlated_with,ad_ctr,True
ebitda,bad_debt_rate,parent_of,bad_debt_rate,True
bad_debt_rate,ar_aging_90d,parent_of,bad_debt_rate,True
bad_debt_rate,dso,correlated_with,bad_debt_rate,True
bad_debt_rate,ar_aging_90d,correlated_with,bad_debt_rate,True
cac,cost_per_mql,parent_of,cost_per_mql,True
cost_per_mql,stg_ad_spend,parent_of,cost_per_mql,True
cost_per_mql,cpl,parent_of,cost_per_mql,True
cost_per_mql,marketing_spend,parent_of,cost_per_mql,True
cost_per_mql,cpl,correlated_with,cost_per_mql,True
cost_per_mql,marketing_cac,correlated_with,cost_per_mql,True
cost_per_mql,cost_per_sql,correlated_with,cost_per_mql,True
cost_per_mql,mql_count,correlated_with,cost_per_mql,True
cost_per_mql,web_conversion_rate,correlated_with,cost_per_mql,True
mql,cost_per_mql,formula_input,cost_per_mql,True
cac,cost_per_sql,parent_of,cost_per_sql,True
cost_per_sql,marketing_spend,parent_of,cost_per_sql,True
cost_per_sql,sql_count,parent_of,cost_per_sql,True
cost_per_sql,cost_per_mql,correlated_with,cost_per_sql,True
cost_per_sql,cac,correlated_with,cost_per_sql,True
cpl,cpc,parent_of,cpc,True
cpc,stg_ad_spend,parent_of,cpc,True
cpc,ad_impressions,parent_of,cpc,True
cpc,ad_clicks,parent_of,cpc,True
cpc,ad_ctr,parent_of,cpc,True
cpc,cpm,parent_of,cpc,True
cpc,ctr,parent_of,cpc,True
cpc,ad_ctr,correlated_with,cpc,True
cpc,roas,correlated_with,cpc,True
cpc,ad_impressions,correlated_with,cpc,True
cpc,cpl,correlated_with,cpc,True
cpc,cpm,correlated_with,cpc,True
cpc,ctr,correlated_with,cpc,True
cpc,stg_ad_spend,correlated_with,cpc,True
cpc,ctr,parent_of,ctr,True
ctr,ad_clicks,parent_of,ctr,True
ctr,impressions,parent_of,ctr,True
ctr,cpc,correlated_with,ctr,True
ctr,web_conversion_rate,correlated_with,ctr,True
ctr,cpm,correlated_with,ctr,True
mql_count,email_click_rate,parent_of,email_click_rate,True
email_click_rate,stg_email_send_row,parent_of,email_click_rate,True
email_click_rate,email_open_rate,parent_of,email_click_rate,True
email_click_rate,email_open_rate,correlated_with,email_click_rate,True
email_click_rate,web_conversion_rate,correlated_with,email_click_rate,True
mql_count,email_ctr,parent_of,email_ctr,True
email_ctr,email_open_rate,parent_of,email_ctr,True
email_ctr,email_open_rate,correlated_with,email_ctr,True
email_ctr,form_conversion_rate,correlated_with,email_ctr,True
email_ctr,email_unsub_rate,correlated_with,email_ctr,True
email_click_rate,email_open_rate,parent_of,email_open_rate,True
email_ctr,email_open_rate,parent_of,email_open_rate,True
email_open_rate,stg_email_send_row,parent_of,email_open_rate,True
email_open_rate,email_click_rate,correlated_with,email_open_rate,True
email_open_rate,unsubscribe_rate,correlated_with,email_open_rate,True
email_open_rate,email_ctr,correlated_with,email_open_rate,True
email_open_rate,email_unsub_rate,correlated_with,email_open_rate,True
email_open_rate,push_open_rate,correlated_with,email_open_rate,True
email_open_rate,webinar_attendance_rate,correlated_with,email_open_rate,True
organic_sessions,keywords_top10,parent_of,keywords_top10,True
keywords_top10,domain_authority,parent_of,keywords_top10,True
keywords_top10,domain_authority,correlated_with,keywords_top10,True
keywords_top10,organic_traffic,correlated_with,keywords_top10,True
keywords_top10,backlinks_count,correlated_with,keywords_top10,True
otd_rate,lead_time,parent_of,lead_time,True
lead_time,cycle_time,correlated_with,lead_time,True
lead_time,otd_rate,correlated_with,lead_time,True
deployment_frequency,lead_time_for_changes,parent_of,lead_time_for_changes,True
lead_time_for_changes,pr_merge_time,parent_of,lead_time_for_changes,True
lead_time_for_changes,deployment_frequency,correlated_with,lead_time_for_changes,True
lead_time_for_changes,error_rate,correlated_with,lead_time_for_changes,True
mql,lead_to_mql_rate,parent_of,lead_to_mql_rate,True
lead_to_mql_rate,stg_leads_count,parent_of,lead_to_mql_rate,True
lead_to_mql_rate,mql_to_sql_rate,correlated_with,lead_to_mql_rate,True
lead_to_mql_rate,form_conversion_rate,correlated_with,lead_to_mql_rate,True
lead_to_mql_rate,mql,correlated_with,lead_to_mql_rate,True
sql,mql_to_sql_rate,parent_of,mql_to_sql_rate,True
mql_to_sql_rate,sql_count,parent_of,mql_to_sql_rate,True
mql_to_sql_rate,mql_count,parent_of,mql_to_sql_rate,True
mql_to_sql_rate,win_rate,correlated_with,mql_to_sql_rate,True
mql_to_sql_rate,cac,correlated_with,mql_to_sql_rate,True
mql_to_sql_rate,lead_to_mql_rate,correlated_with,mql_to_sql_rate,True
mql_to_sql_rate,sql_count,correlated_with,mql_to_sql_rate,True
marketing_roi,organic_attribution_pct,parent_of,organic_attribution_pct,True
organic_attribution_pct,organic_traffic,parent_of,organic_attribution_pct,True
organic_attribution_pct,paid_attribution_pct,correlated_with,organic_attribution_pct,True
organic_attribution_pct,referral_attribution_pct,correlated_with,organic_attribution_pct,True
mql,organic_attribution_pct,formula_input,organic_attribution_pct,True
marketing_roi,roas,parent_of,roas,True
roas,marketing_spend,parent_of,roas,True
roas,cac,correlated_with,roas,True
roas,ltv_cac,correlated_with,roas,True
roas,ad_ctr,correlated_with,roas,True
roas,cpc,correlated_with,roas,True
roas,marketing_influenced_pipeline,correlated_with,roas,True
roas,marketing_roi,correlated_with,roas,True
roas,paid_attribution_pct,correlated_with,roas,True
roas,paid_sessions,correlated_with,roas,True
roas,stg_ad_spend,correlated_with,roas,True
mql,session_to_lead_rate,parent_of,session_to_lead_rate,True
session_to_lead_rate,website_sessions,parent_of,session_to_lead_rate,True
session_to_lead_rate,stg_leads_count,parent_of,session_to_lead_rate,True
session_to_lead_rate,form_conversion_rate,correlated_with,session_to_lead_rate,True
session_to_lead_rate,bounce_rate,correlated_with,session_to_lead_rate,True
session_to_lead_rate,funnel_dropoff,correlated_with,session_to_lead_rate,True
share_of_voice,social_engagement_rate,parent_of,social_engagement_rate,True
social_engagement_rate,social_followers,parent_of,social_engagement_rate,True
social_engagement_rate,domain_authority,correlated_with,social_engagement_rate,True
social_engagement_rate,earned_media_value,correlated_with,social_engagement_rate,True
social_engagement_rate,pr_mentions,correlated_with,social_engagement_rate,True
pipeline_generated,sql,parent_of,sql,True
bookings,sql,parent_of,sql,True
avg_sales_cycle,sql,parent_of,sql,True
sql,mql,parent_of,sql,True
sql,mql_to_sql_rate,parent_of,sql,True
sql,mql,correlated_with,sql,True
sql,win_rate,correlated_with,sql,True
sql,demo_requests,correlated_with,sql,True
sql,stg_opportunities_count,correlated_with,sql,True
pipeline_value,sql_count,parent_of,sql_count,True
cost_per_sql,sql_count,parent_of,sql_count,True
mql_to_sql_rate,sql_count,parent_of,sql_count,True
sql_count,mql_count,parent_of,sql_count,True
sql_count,mql_to_sql_rate,correlated_with,sql_count,True
sql_count,win_rate,correlated_with,sql_count,True
vendor_scorecard_rating,supplier_lead_time,parent_of,supplier_lead_time,True
supplier_lead_time,stg_purchase_order_row,parent_of,supplier_lead_time,True
supplier_lead_time,fill_rate,correlated_with,supplier_lead_time,True
supplier_lead_time,inventory_turnover,correlated_with,supplier_lead_time,True
supplier_lead_time,vendor_compliance_rate,correlated_with,supplier_lead_time,True
organic_sessions,top10_keyword_count,parent_of,top10_keyword_count,True
top10_keyword_count,organic_sessions,correlated_with,top10_keyword_count,True
top10_keyword_count,content_published_count,correlated_with,top10_keyword_count,True
mql,webinar_attendance_rate,parent_of,webinar_attendance_rate,True
webinar_attendance_rate,webinar_registrants,parent_of,webinar_attendance_rate,True
webinar_attendance_rate,email_open_rate,correlated_with,webinar_attendance_rate,True
webinar_attendance_rate,form_conversion_rate,correlated_with,webinar_attendance_rate,True
webinar_attendance_rate,webinar_registrants,correlated_with,webinar_attendance_rate,True
otd_rate,cycle_time,parent_of,cycle_time,True
cycle_time,stg_orders_count,parent_of,cycle_time,True
cycle_time,process_automation_rate,parent_of,cycle_time,True
cycle_time,lead_time,correlated_with,cycle_time,True
cycle_time,throughput,correlated_with,cycle_time,True
cycle_time,otd_rate,correlated_with,cycle_time,True
cycle_time,capacity_utilization,correlated_with,cycle_time,True
cycle_time,process_automation_rate,correlated_with,cycle_time,True
ops_north_star,defect_rate,parent_of,defect_rate,True
vendor_scorecard_rating,defect_rate,parent_of,defect_rate,True
defect_rate,stg_quality_inspection_row,parent_of,defect_rate,True
defect_rate,order_accuracy_rate,correlated_with,defect_rate,True
defect_rate,fill_rate,correlated_with,defect_rate,True
defect_rate,capacity_utilization_rate,correlated_with,defect_rate,True
defect_rate,cost_per_unit,correlated_with,defect_rate,True
defect_rate,return_rate,correlated_with,defect_rate,True
defect_rate,vendor_compliance_rate,correlated_with,defect_rate,True
defect_rate,vendor_scorecard_rating,correlated_with,defect_rate,True
ticket_resolution_time,escalation_rate,parent_of,escalation_rate,True
escalation_rate,stg_support_tickets,parent_of,escalation_rate,True
escalation_rate,sla_breach_rate,correlated_with,escalation_rate,True
escalation_rate,ticket_resolution_time,correlated_with,escalation_rate,True
ops_north_star,fill_rate,parent_of,fill_rate,True
fill_rate,stg_order_line_row,parent_of,fill_rate,True
fill_rate,stockout_rate,parent_of,fill_rate,True
fill_rate,on_time_delivery_rate,correlated_with,fill_rate,True
fill_rate,inventory_turnover,correlated_with,fill_rate,True
fill_rate,defect_rate,correlated_with,fill_rate,True
fill_rate,order_accuracy_rate,correlated_with,fill_rate,True
fill_rate,supplier_lead_time,correlated_with,fill_rate,True
fill_rate,vendor_scorecard_rating,correlated_with,fill_rate,True
fill_rate,warehouse_utilization_rate,correlated_with,fill_rate,True
ops_north_star,on_time_delivery_rate,parent_of,on_time_delivery_rate,True
on_time_delivery_rate,stg_shipment_row,parent_of,on_time_delivery_rate,True
on_time_delivery_rate,fill_rate,correlated_with,on_time_delivery_rate,True
on_time_delivery_rate,order_accuracy_rate,correlated_with,on_time_delivery_rate,True
on_time_delivery_rate,sla_compliance_rate,correlated_with,on_time_delivery_rate,True
ops_north_star,order_fulfillment_rate,parent_of,order_fulfillment_rate,True
order_fulfillment_rate,stg_orders_count,parent_of,order_fulfillment_rate,True
order_fulfillment_rate,otd_rate,correlated_with,order_fulfillment_rate,True
order_fulfillment_rate,stockout_rate,correlated_with,order_fulfillment_rate,True
cogs,procurement_savings_rate,parent_of,procurement_savings_rate,True
procurement_savings_rate,stg_purchase_order_row,parent_of,procurement_savings_rate,True
procurement_savings_rate,cost_per_unit,correlated_with,procurement_savings_rate,True
procurement_savings_rate,gross_margin,correlated_with,procurement_savings_rate,True
uptime,rcr_rate,parent_of,rcr_rate,True
rcr_rate,incident_count,correlated_with,rcr_rate,True
rcr_rate,mttr,correlated_with,rcr_rate,True
ops_north_star,return_rate,parent_of,return_rate,True
return_rate,stg_return_row,parent_of,return_rate,True
return_rate,product_return_rate,parent_of,return_rate,True
return_rate,defect_rate,correlated_with,return_rate,True
return_rate,order_accuracy_rate,correlated_with,return_rate,True
workforce_productivity,safety_incident_rate,parent_of,safety_incident_rate,True
safety_incident_rate,stg_safety_incident_row,parent_of,safety_incident_rate,True
safety_incident_rate,employee_attrition_rate,correlated_with,safety_incident_rate,True
safety_incident_rate,headcount_cost,correlated_with,safety_incident_rate,True
per_pupil_expenditure,seat_fill_rate,parent_of,seat_fill_rate,True
seat_fill_rate,stg_enrollment_row,parent_of,seat_fill_rate,True
seat_fill_rate,enrollment_count,correlated_with,seat_fill_rate,True
seat_fill_rate,per_pupil_expenditure,correlated_with,seat_fill_rate,True
csat,sla_breach_rate,parent_of,sla_breach_rate,True
sla_breach_rate,ticket_resolution_time,parent_of,sla_breach_rate,True
sla_breach_rate,first_response_time,parent_of,sla_breach_rate,True
sla_breach_rate,ticket_backlog,parent_of,sla_breach_rate,True
sla_breach_rate,escalation_rate,correlated_with,sla_breach_rate,True
sla_breach_rate,csat,correlated_with,sla_breach_rate,True
sla_breach_rate,complaint_resolution_rate,correlated_with,sla_breach_rate,True
sla_breach_rate,support_cost_per_ticket,correlated_with,sla_breach_rate,True
sla_breach_rate,ticket_backlog,correlated_with,sla_breach_rate,True
sla_breach_rate,tickets_created,correlated_with,sla_breach_rate,True
sla_breach_rate,tickets_per_agent,correlated_with,sla_breach_rate,True
fill_rate,stockout_rate,parent_of,stockout_rate,True
stockout_rate,stg_inventory_items,parent_of,stockout_rate,True
stockout_rate,inventory_turnover,correlated_with,stockout_rate,True
stockout_rate,order_fulfillment_rate,correlated_with,stockout_rate,True
stockout_rate,stg_inventory_items,correlated_with,stockout_rate,True
ops_efficiency_ratio,support_cost_per_ticket,parent_of,support_cost_per_ticket,True
support_cost_per_ticket,total_comp_expense,parent_of,support_cost_per_ticket,True
support_cost_per_ticket,tickets_resolved,parent_of,support_cost_per_ticket,True
support_cost_per_ticket,tickets_per_agent,parent_of,support_cost_per_ticket,True
support_cost_per_ticket,hr_cost_pct_revenue,correlated_with,support_cost_per_ticket,True
support_cost_per_ticket,sla_breach_rate,correlated_with,support_cost_per_ticket,True
support_cost_per_ticket,tickets_per_agent,correlated_with,support_cost_per_ticket,True
support_cost_per_ticket,tickets_per_customer,correlated_with,support_cost_per_ticket,True
support_cost_per_ticket,tickets_resolved,correlated_with,support_cost_per_ticket,True
capacity_utilization,throughput,parent_of,throughput,True
throughput,stg_orders_count,parent_of,throughput,True
throughput,cycle_time,correlated_with,throughput,True
throughput,capacity_utilization,correlated_with,throughput,True
throughput,ops_efficiency_ratio,correlated_with,throughput,True
throughput,process_automation_rate,correlated_with,throughput,True
sla_breach_rate,ticket_backlog,parent_of,ticket_backlog,True
ticket_backlog,sla_breach_rate,correlated_with,ticket_backlog,True
ticket_backlog,first_response_time,correlated_with,ticket_backlog,True
csat,ticket_resolution_rate,parent_of,ticket_resolution_rate,True
ticket_resolution_rate,support_tickets_opened,parent_of,ticket_resolution_rate,True
ticket_resolution_rate,first_response_time,correlated_with,ticket_resolution_rate,True
ticket_resolution_rate,ces,correlated_with,ticket_resolution_rate,True
sla_breach_rate,ticket_resolution_time,parent_of,ticket_resolution_time,True
ticket_resolution_time,stg_support_tickets,parent_of,ticket_resolution_time,True
ticket_resolution_time,escalation_rate,parent_of,ticket_resolution_time,True
ticket_resolution_time,first_response_time,correlated_with,ticket_resolution_time,True
ticket_resolution_time,fcr_rate,correlated_with,ticket_resolution_time,True
ticket_resolution_time,escalation_rate,correlated_with,ticket_resolution_time,True
ticket_resolution_time,stg_support_tickets,correlated_with,ticket_resolution_time,True
ticket_resolution_time,tickets_created,correlated_with,ticket_resolution_time,True
support_cost_per_ticket,tickets_per_agent,parent_of,tickets_per_agent,True
tickets_per_agent,stg_support_tickets,parent_of,tickets_per_agent,True
tickets_per_agent,support_cost_per_ticket,correlated_with,tickets_per_agent,True
tickets_per_agent,fcr_rate,correlated_with,tickets_per_agent,True
tickets_per_agent,sla_breach_rate,correlated_with,tickets_per_agent,True
csat,tickets_per_customer,parent_of,tickets_per_customer,True
tickets_per_customer,tickets_created,parent_of,tickets_per_customer,True
tickets_per_customer,csat,correlated_with,tickets_per_customer,True
tickets_per_customer,support_cost_per_ticket,correlated_with,tickets_per_customer,True
ops_north_star,vendor_scorecard_rating,parent_of,vendor_scorecard_rating,True
vendor_scorecard_rating,supplier_lead_time,parent_of,vendor_scorecard_rating,True
vendor_scorecard_rating,defect_rate,parent_of,vendor_scorecard_rating,True
vendor_scorecard_rating,vendor_compliance_rate,parent_of,vendor_scorecard_rating,True
vendor_scorecard_rating,fill_rate,correlated_with,vendor_scorecard_rating,True
vendor_scorecard_rating,defect_rate,correlated_with,vendor_scorecard_rating,True
warehouse_utilization_rate,warehouse_utilization,parent_of,warehouse_utilization,True
warehouse_utilization,capacity_utilization,correlated_with,warehouse_utilization,True
warehouse_utilization,inventory_value,correlated_with,warehouse_utilization,True
ops_efficiency_ratio,warehouse_utilization_rate,parent_of,warehouse_utilization_rate,True
warehouse_utilization_rate,warehouse_utilization,parent_of,warehouse_utilization_rate,True
warehouse_utilization_rate,fill_rate,correlated_with,warehouse_utilization_rate,True
warehouse_utilization_rate,inventory_turnover,correlated_with,warehouse_utilization_rate,True
rule_of_40,arr_growth_rate,parent_of,arr_growth_rate,True
arr_growth_rate,arr,parent_of,arr_growth_rate,True
arr_growth_rate,new_arr,parent_of,arr_growth_rate,True
arr_growth_rate,net_mrr_growth,parent_of,arr_growth_rate,True
arr_growth_rate,saas_quick_ratio,parent_of,arr_growth_rate,True
arr_growth_rate,revenue_growth_rate,correlated_with,arr_growth_rate,True
arr_growth_rate,nrr,correlated_with,arr_growth_rate,True
arr_growth_rate,net_new_customers,correlated_with,arr_growth_rate,True
revenue_per_employee,arr_per_rep,parent_of,arr_per_rep,True
arr_per_rep,arr,parent_of,arr_per_rep,True
arr_per_rep,sales_headcount,parent_of,arr_per_rep,True
arr_per_rep,quota_attainment,correlated_with,arr_per_rep,True
arr_per_rep,cac,correlated_with,arr_per_rep,True
arr_per_rep,employees_per_1m_arr,correlated_with,arr_per_rep,True
arr_per_rep,sales_headcount,correlated_with,arr_per_rep,True
revenue,billings,parent_of,billings,True
billings,stg_invoice_row,parent_of,billings,True
billings,contracted_unbilled,parent_of,billings,True
billings,recognized_revenue,parent_of,billings,True
billings,stg_invoices_amount,parent_of,billings,True
billings,stg_invoices_count,parent_of,billings,True
billings,arr,correlated_with,billings,True
billings,revenue,correlated_with,billings,True
billings,free_cash_flow,correlated_with,billings,True
billings,accounts_receivable,correlated_with,billings,True
billings,contracted_unbilled,correlated_with,billings,True
billings,deferred_revenue,correlated_with,billings,True
billings,stg_invoices_amount,correlated_with,billings,True
billings,stg_invoices_count,correlated_with,billings,True
arr,bookings,parent_of,bookings,True
avg_deal_size,bookings,parent_of,bookings,True
avg_sales_cycle,bookings,parent_of,bookings,True
new_arr,bookings,parent_of,bookings,True
bookings,stg_opportunity_row,parent_of,bookings,True
bookings,sql,parent_of,bookings,True
bookings,arr,correlated_with,bookings,True
bookings,new_arr,correlated_with,bookings,True
bookings,revenue,correlated_with,bookings,True
bookings,committed_arr,correlated_with,bookings,True
bookings,pipeline_generated,correlated_with,bookings,True
free_cash_flow,capex_pct_revenue,parent_of,capex_pct_revenue,True
capex_pct_revenue,capex,parent_of,capex_pct_revenue,True
capex_pct_revenue,revenue,parent_of,capex_pct_revenue,True
capex_pct_revenue,free_cash_flow,correlated_with,capex_pct_revenue,True
customer_health_score,churn_prediction_score,parent_of,churn_prediction_score,True
churn_prediction_score,dau,parent_of,churn_prediction_score,True
churn_prediction_score,feature_adoption_rate,parent_of,churn_prediction_score,True
churn_prediction_score,retention_d30,correlated_with,churn_prediction_score,True
churn_prediction_score,customer_health_score,correlated_with,churn_prediction_score,True
net_revenue_retention,cohort_revenue_retention,parent_of,cohort_revenue_retention,True
cohort_revenue_retention,stg_subscription_row,parent_of,cohort_revenue_retention,True
cohort_revenue_retention,churn_rate,correlated_with,cohort_revenue_retention,True
cohort_revenue_retention,expansion_arr,correlated_with,cohort_revenue_retention,True
clv,customer_churn_rate,parent_of,customer_churn_rate,True
customer_retention_rate,customer_churn_rate,parent_of,customer_churn_rate,True
net_new_customers,customer_churn_rate,parent_of,customer_churn_rate,True
customer_churn_rate,stg_customer_count,parent_of,customer_churn_rate,True
customer_churn_rate,logo_churn_rate,correlated_with,customer_churn_rate,True
customer_churn_rate,nrr,correlated_with,customer_churn_rate,True
customer_churn_rate,renewal_rate,correlated_with,customer_churn_rate,True
customer_churn_rate,churned_arr,correlated_with,customer_churn_rate,True
customer_churn_rate,customer_count,correlated_with,customer_churn_rate,True
customer_churn_rate,stg_customer_count,correlated_with,customer_churn_rate,True
enterprise_value,customer_concentration_risk,parent_of,customer_concentration_risk,True
customer_concentration_risk,stg_subscription_row,parent_of,customer_concentration_risk,True
customer_concentration_risk,rev_concentration_top10,parent_of,customer_concentration_risk,True
customer_concentration_risk,churn_rate,correlated_with,customer_concentration_risk,True
customer_concentration_risk,arr,correlated_with,customer_concentration_risk,True
customer_concentration_risk,rev_concentration_top10,correlated_with,customer_concentration_risk,True
operating_cash_flow,deferred_revenue,parent_of,deferred_revenue,True
deferred_revenue,stg_invoice_row,parent_of,deferred_revenue,True
deferred_revenue,arr,correlated_with,deferred_revenue,True
deferred_revenue,billings,correlated_with,deferred_revenue,True
deferred_revenue,revenue,correlated_with,deferred_revenue,True
deferred_revenue,recognized_revenue,correlated_with,deferred_revenue,True
revenue_per_employee,employees_per_1m_arr,parent_of,employees_per_1m_arr,True
employees_per_1m_arr,arr,parent_of,employees_per_1m_arr,True
employees_per_1m_arr,arr_per_rep,correlated_with,employees_per_1m_arr,True
employees_per_1m_arr,revenue_per_employee,correlated_with,employees_per_1m_arr,True
headcount,employees_per_1m_arr,formula_input,employees_per_1m_arr,True
arr,expansion_arr,parent_of,expansion_arr,True
nrr,expansion_arr,parent_of,expansion_arr,True
nrr_monthly,expansion_arr,parent_of,expansion_arr,True
saas_quick_ratio,expansion_arr,parent_of,expansion_arr,True
expansion_arr,expansion_pipeline,parent_of,expansion_arr,True
expansion_arr,upsell_rate,parent_of,expansion_arr,True
expansion_arr,cohort_revenue_retention,correlated_with,expansion_arr,True
expansion_arr,feature_adoption_rate,correlated_with,expansion_arr,True
expansion_arr,new_arr,correlated_with,expansion_arr,True
expansion_arr,rev_from_existing,correlated_with,expansion_arr,True
expansion_arr,upsell_rate,correlated_with,expansion_arr,True
opex,gna_pct_revenue,parent_of,gna_pct_revenue,True
gna_pct_revenue,sg_and_a,parent_of,gna_pct_revenue,True
gna_pct_revenue,revenue,parent_of,gna_pct_revenue,True
gna_pct_revenue,ebitda_margin,correlated_with,gna_pct_revenue,True
gna_pct_revenue,opex,correlated_with,gna_pct_revenue,True
nrr,grr,parent_of,grr,True
grr,churned_arr,parent_of,grr,True
grr,contraction_arr,parent_of,grr,True
grr,gross_dollar_retention,parent_of,grr,True
grr,nrr,correlated_with,grr,True
grr,logo_churn_rate,correlated_with,grr,True
grr,arr,correlated_with,grr,True
grr,gross_dollar_retention,correlated_with,grr,True
opex,hr_cost_pct_revenue,parent_of,hr_cost_pct_revenue,True
hr_cost_pct_revenue,total_comp_expense,parent_of,hr_cost_pct_revenue,True
hr_cost_pct_revenue,cost_per_hire,parent_of,hr_cost_pct_revenue,True
hr_cost_pct_revenue,cost_per_hire,correlated_with,hr_cost_pct_revenue,True
hr_cost_pct_revenue,opex,correlated_with,hr_cost_pct_revenue,True
hr_cost_pct_revenue,support_cost_per_ticket,correlated_with,hr_cost_pct_revenue,True
total_revenue,hr_cost_pct_revenue,formula_input,hr_cost_pct_revenue,True
revenue,iap_revenue,parent_of,iap_revenue,True
iap_revenue,arpu,correlated_with,iap_revenue,True
iap_revenue,aov,correlated_with,iap_revenue,True
total_revenue,license_revenue,parent_of,license_revenue,True
